שנה/ חודש,סוג אסדרה,תחרות באספקה/ אסדרה קיימת,ביתי/ לא ביתי,סיבות לססטוס  ,פירוט סיבת סטטוס ,סטטוס,מספר בקשות
2025/05,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,אחר,"חסר מידע ממערכות חח""י",נדחה,1
2025/05,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,אחר,חשבון חוזה לא קיים - מספר לא תקין,נדחה,29
2025/05,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,ייפוי כוח חסר/לא תקין,ייפוי הכוח לא נחתם,נדחה,1
2025/05,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,בעיות במילוי בקשת הניוד,לא כל מוני החוזה הוגשו,נדחה,10
2025/05,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,בעיות במילוי בקשת הניוד,לא כל שדות החובה הוגשו,נדחה,5
2025/05,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,בעיות במילוי בקשת הניוד,לא ניתן לנייד מונה בסיסי בתעריף שאינו ביתי,נדחה,108
2025/05,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,בעיות תקשורת במונה,לפחות אחד המונים אינו בר ניוד,נדחה,2
2025/05,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,אחר,"לפחות אחד המונים בתהליך הקמה במערכות חח""י",נדחה,2
2025/05,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,בעיות במילוי בקשת הניוד,מספר זיהוי הלקוח אינו משויך אל חשבון החוזה,נדחה,410
2025/05,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,אחר,נדחה בשל אי מענה ממשקים,נדחה,12
2025/05,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,אחר,נחתם ייפוי כוח מאוחר יותר למספק אחר,נדחה,3
2025/05,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,בעיות במילוי בקשת הניוד,פרטי הזדהות איש קשר לא תקינים,נדחה,43
2025/05,מספקים וירטואליים,תחרות באספקה,ביתי,אחר,אי תאימות במונים שהוגשו,נדחה,13
2025/05,מספקים וירטואליים,תחרות באספקה,ביתי,אחר,"בוטל ידנית ע""י המספק",נדחה,178
2025/05,מספקים וירטואליים,תחרות באספקה,ביתי,אחר,החלפת לקוחות או סיום חוזה,נדחה,42
2025/05,מספקים וירטואליים,תחרות באספקה,ביתי,בעיות במילוי בקשת הניוד,המונה שהוגש לא קיים תחת החוזה,נדחה,3
2025/05,מספקים וירטואליים,תחרות באספקה,ביתי,בעיות במילוי בקשת הניוד,חוזה זה כבר קיים למספק זה,נדחה,65
2025/05,מספקים וירטואליים,תחרות באספקה,ביתי,אחר,"חסר מידע ממערכות חח""י",נדחה,3
2025/05,מספקים וירטואליים,תחרות באספקה,ביתי,ייפוי כוח חסר/לא תקין,ייפוי הכוח לא נחתם,נדחה,165
2025/05,מספקים וירטואליים,תחרות באספקה,ביתי,בעיות במילוי בקשת הניוד,לא התקבלה קריאת מונה תקינה במועד הנדרש לפי אמות המידה,נדחה,4685
2025/05,מספקים וירטואליים,תחרות באספקה,ביתי,בעיות במילוי בקשת הניוד,לא כל מוני החוזה הוגשו,נדחה,26
2025/05,מספקים וירטואליים,תחרות באספקה,ביתי,אחר,"לא ניתן לנייד מונה בסיסי מסוג מת""ם/תעו""ז/בעל ייצור",נדחה,72
2025/05,מספקים וירטואליים,תחרות באספקה,ביתי,בעיות תקשורת במונה,לפחות אחד המונים אינו בר ניוד,נדחה,71
2025/05,מספקים וירטואליים,תחרות באספקה,ביתי,אחר,"לפחות אחד המונים בתהליך הקמה במערכות חח""י",נדחה,2
2025/05,מספקים וירטואליים,תחרות באספקה,ביתי,אחר,נחתם ייפוי כוח מאוחר יותר למספק אחר,נדחה,1681
2025/05,מספקים וירטואליים,תחרות באספקה,לא ביתי,אחר,אי תאימות במונים שהוגשו,נדחה,24
2025/05,מספקים וירטואליים,תחרות באספקה,לא ביתי,אחר,"בוטל ידנית ע""י המספק",נדחה,6
2025/05,מספקים וירטואליים,תחרות באספקה,לא ביתי,אחר,החוזה לא פעיל - יש לקבל מהצרכן חוזה חדש,נדחה,82
2025/05,מספקים וירטואליים,תחרות באספקה,לא ביתי,אחר,החלפת לקוחות או סיום חוזה,נדחה,2
2025/05,מספקים וירטואליים,תחרות באספקה,לא ביתי,בעיות במילוי בקשת הניוד,המונה שהוגש לא קיים תחת החוזה,נדחה,235
2025/05,מספקים וירטואליים,תחרות באספקה,לא ביתי,בעיות במילוי בקשת הניוד,הצרכן חתם על ייפוי כוח לניוד לשני מספקים באותו מועד - יש לפנות לצרכן לבירור ועדכון מועד החתימה,נדחה,14
2025/05,מספקים וירטואליים,תחרות באספקה,לא ביתי,בעיות במילוי בקשת הניוד,חוזה זה כבר קיים למספק זה,נדחה,123
2025/05,מספקים וירטואליים,תחרות באספקה,לא ביתי,אחר,חשבון חוזה לא קיים - מספר לא תקין,נדחה,17
2025/05,מספקים וירטואליים,תחרות באספקה,לא ביתי,ייפוי כוח חסר/לא תקין,ייפוי הכוח לא נחתם,נדחה,7
2025/05,מספקים וירטואליים,תחרות באספקה,לא ביתי,בעיות במילוי בקשת הניוד,לא כל מוני החוזה הוגשו,נדחה,2
2025/05,מספקים וירטואליים,תחרות באספקה,לא ביתי,בעיות במילוי בקשת הניוד,לא כל שדות החובה הוגשו,נדחה,1
2025/05,מספקים וירטואליים,תחרות באספקה,לא ביתי,בעיות במילוי בקשת הניוד,לא ניתן לנייד מונה בסיסי בתעריף שאינו ביתי,נדחה,236
2025/05,מספקים וירטואליים,תחרות באספקה,לא ביתי,בעיות תקשורת במונה,לפחות אחד המונים אינו בר ניוד,נדחה,1
2025/05,מספקים וירטואליים,תחרות באספקה,לא ביתי,אחר,"לפחות אחד המונים בתהליך הקמה במערכות חח""י",נדחה,1
2025/05,מספקים וירטואליים,תחרות באספקה,לא ביתי,בעיות במילוי בקשת הניוד,מספר זיהוי הלקוח אינו משויך אל חשבון החוזה,נדחה,124
2025/05,מספקים וירטואליים,תחרות באספקה,לא ביתי,אחר,נדחה בשל אי מענה ממשקים,נדחה,6
2025/05,מספקים וירטואליים,תחרות באספקה,לא ביתי,אחר,נחתם ייפוי כוח מאוחר יותר למספק אחר,נדחה,22
2025/05,מספקים וירטואליים,תחרות באספקה,לא ביתי,אחר,"נסגר ידנית ע""י נגה",נדחה,1
2025/05,מספקים וירטואליים,תחרות באספקה,לא ביתי,בעיות במילוי בקשת הניוד,פרטי הזדהות איש קשר לא תקינים,נדחה,10
2025/06,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,אושר לניוד,עסקה הסתיימה,הושלם,23
2025/06,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,אושר לניוד,תהליך הניוד הושלם,הושלם,27692
2025/06,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,אושר לניוד,תהליך הניוד הושלם,הושלם,1416
2025/06,מספקים וירטואליים,תחרות באספקה,ביתי,אושר לניוד,עסקה הסתיימה,הושלם,13
2025/06,מספקים וירטואליים,תחרות באספקה,ביתי,אושר לניוד,תהליך הניוד הושלם,הושלם,17504
2025/06,מספקים וירטואליים,תחרות באספקה,לא ביתי,אושר לניוד,עסקה הסתיימה,הושלם,1
2025/06,מספקים וירטואליים,תחרות באספקה,לא ביתי,אושר לניוד,תהליך הניוד הושלם,הושלם,1951
2025/06,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,אחר,"בוטל ידנית ע""י המספק",נדחה,129
2025/06,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,אחר,החוזה לא פעיל - יש לקבל מהצרכן חוזה חדש,נדחה,5
2025/06,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,אחר,החלפת לקוחות או סיום חוזה,נדחה,78
2025/06,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,בעיות במילוי בקשת הניוד,המונה שהוגש לא קיים תחת החוזה,נדחה,29
2025/06,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,בעיות במילוי בקשת הניוד,חוזה זה כבר קיים למספק זה,נדחה,5
2025/06,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,אחר,"חסר מידע ממערכות חח""י",נדחה,1
2025/06,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,ייפוי כוח חסר/לא תקין,ייפוי הכוח לא נחתם,נדחה,14
2025/06,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,בעיות במילוי בקשת הניוד,לא התקבלה קריאת מונה תקינה במועד הנדרש לפי אמות המידה,נדחה,3387
2025/06,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,בעיות במילוי בקשת הניוד,לא כל מוני החוזה הוגשו,נדחה,44
2025/06,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,אחר,"לא ניתן לנייד מונה בסיסי מסוג מת""ם/תעו""ז/בעל ייצור",נדחה,26
2025/06,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,בעיות תקשורת במונה,לפחות אחד המונים אינו בר ניוד,נדחה,1504
2025/06,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,אחר,"לפחות אחד המונים בתהליך הקמה במערכות חח""י",נדחה,2
2025/06,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,בעיות תקשורת במונה,"לפחות מונה אחד ממתין לעדכון סוג הקריאה ממערכות חח""י",נדחה,3
2025/06,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,אחר,נחתם ייפוי כוח מאוחר יותר למספק אחר,נדחה,115
2025/06,מספקים עם אמצעי ייצור,אסדרה קיימת,ביתי,אחר,"נסגר ידנית ע""י נגה",נדחה,34
2025/06,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,אחר,אי תאימות במונים שהוגשו,נדחה,5
2025/06,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,אחר,"בוטל ידנית ע""י המספק",נדחה,5
2025/06,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,אחר,החוזה לא פעיל - יש לקבל מהצרכן חוזה חדש,נדחה,140
2025/06,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,אחר,החלפת לקוחות או סיום חוזה,נדחה,2
2025/06,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,בעיות במילוי בקשת הניוד,המונה שהוגש לא קיים תחת החוזה,נדחה,451
2025/06,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,בעיות במילוי בקשת הניוד,"הצרכן נמצא בהסדר מיוחד מול חח""י יש לסיים את ההסדר כדי להתנייד",נדחה,12
2025/06,מספקים עם אמצעי ייצור,אסדרה קיימת,לא ביתי,בעיות במילוי בקשת הניוד,חוזה זה כבר קיים למספק זה,נדחה,43
