מחוז ,מעמד מוניציפלי,מועצה/ עירייה, יישוב,סמל יישוב ,טכנולוגיה,סיווג  של הטכנולוגיה,שם הסדרה,מועד הפעלה מסחרית בפועל ,הספק MW
הצפון,מועצה מקומית,כפר כמא,כפר כמא,508,פוטוולטאי,דו שימושי,אסדרה תעריפית מעל 15 קוא [308],06/07/2020,0.12
הצפון,מועצה מקומית,כפר כמא,כפר כמא,508,פוטוולטאי,דו שימושי,אסדרה תעריפית מעל 15 קוא [308],02/06/2022,0.066
הצפון,מועצה מקומית,כפר כמא,כפר כמא,508,פוטוולטאי,דו שימושי,מתקנים עד 15 [310],19/07/2021,0.018
הצפון,מועצה מקומית,כפר כמא,כפר כמא,508,פוטוולטאי,דו שימושי,מתקנים עד 15 [310],19/07/2021,0.018
הצפון,מועצה מקומית,כפר כמא,כפר כמא,508,פוטוולטאי,דו שימושי,מתקנים מעל 15 ועד 100 [311],29/05/2022,0.0816
הצפון,מועצה מקומית,כפר כמא,כפר כמא,508,פוטוולטאי,דו שימושי,חיבור מתקן תעריפי עד 630 [312],09/11/2021,0.018
הצפון,מועצה מקומית,כפר כמא,כפר כמא,508,פוטוולטאי,דו שימושי,חיבור מתקן תעריפי עד 630 [312],22/03/2022,0.018
הצפון,מועצה מקומית,כפר כמא,כפר כמא,508,פוטוולטאי,דו שימושי,חיבור מתקן תעריפי עד 630 [312],09/05/2023,0.018
הצפון,מועצה מקומית,כפר כנא,כפר כנא,509,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],16/01/2024,0.018
הצפון,מועצה מקומית,כפר כנא,כפר כנא,509,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],03/06/2024,0.018
הצפון,מועצה מקומית,כפר כנא,כפר כנא,509,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],25/06/2024,0.018
הצפון,מועצה מקומית,כפר כנא,כפר כנא,509,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],30/09/2024,0.018
הצפון,מועצה מקומית,כפר כנא,כפר כנא,509,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],24/12/2024,0.012
הצפון,מועצה מקומית,כפר כנא,כפר כנא,509,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],02/06/2025,0.018
הצפון,מועצה מקומית,כפר כנא,כפר כנא,509,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],29/06/2025,0.018
הצפון,מועצה מקומית,כפר כנא,כפר כנא,509,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],29/06/2025,0.018
הצפון,מועצה מקומית,כפר כנא,כפר כנא,509,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],14/08/2025,0.018
הצפון,מועצה מקומית,כפר כנא,כפר כנא,509,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],14/08/2025,0.018
הצפון,מועצה מקומית,כפר כנא,כפר כנא,509,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],25/08/2025,0.018
הצפון,מועצה מקומית,כפר כנא,כפר כנא,509,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],27/08/2025,0.018
הצפון,מועצה מקומית,כפר כנא,כפר כנא,509,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],29/09/2025,0.018
הצפון,מועצה מקומית,כפר כנא,כפר כנא,509,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],11/10/2025,0.018
הצפון,מועצה מקומית,כפר כנא,כפר כנא,509,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],20/10/2025,0.018
הצפון,מועצה מקומית,כפר כנא,כפר כנא,509,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],06/11/2025,0.018
הצפון,מועצה מקומית,כפר כנא,כפר כנא,509,פוטוולטאי,דו שימושי,מונה נטו אחיד מ- 02/04/13 [946],18/01/2022,0.0048
הצפון,מועצה מקומית,כפר כנא,כפר כנא,509,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],03/06/2021,0.018
הצפון,מועצה מקומית,כפר כנא,כפר כנא,509,פוטוולטאי,דו שימושי,חיבור מתקן עד 630 זכאי לתעריף 2024 [317],17/07/2024,0.10098
הצפון,מועצה מקומית,כפר כנא,כפר כנא,509,פוטוולטאי,דו שימושי,חיבור מתקן עד 630 זכאי לתעריף 2024 [317],04/08/2024,0.21
הצפון,מועצה מקומית,כפר כנא,כפר כנא,509,פוטוולטאי,דו שימושי,אסדרה תעריפית מעל 15 קוא [308],16/11/2020,0.0516
הצפון,מועצה מקומית,כפר כנא,כפר כנא,509,פוטוולטאי,דו שימושי,אסדרה תעריפית מעל 15 קוא [308],18/10/2021,0.1584
הצפון,מועצה מקומית,כפר כנא,כפר כנא,509,פוטוולטאי,דו שימושי,אסדרה תעריפית מעל 15 קוא [308],28/03/2022,0.066
הצפון,מועצה מקומית,כפר כנא,כפר כנא,509,פוטוולטאי,דו שימושי,אסדרה תעריפית מעל 15 קוא [308],25/04/2022,0.12
הצפון,מועצה מקומית,כפר כנא,כפר כנא,509,פוטוולטאי,דו שימושי,אסדרה תעריפית מעל 15 קוא [308],11/07/2022,0.12
הצפון,מועצה מקומית,כפר כנא,כפר כנא,509,פוטוולטאי,דו שימושי,אסדרה תעריפית מעל 15 קוא [308],24/08/2022,0.1656
הצפון,מועצה מקומית,כפר כנא,כפר כנא,509,פוטוולטאי,דו שימושי,אסדרה תעריפית מעל 15 קוא [308],05/09/2022,0.0396
הצפון,מועצה מקומית,כפר כנא,כפר כנא,509,פוטוולטאי,דו שימושי,חיבור מתקן תעריפי עד 630 [312],16/11/2021,0.018
הצפון,מועצה מקומית,כפר כנא,כפר כנא,509,פוטוולטאי,דו שימושי,חיבור מתקן תעריפי עד 630 [312],16/11/2021,0.018
הצפון,מועצה מקומית,כפר כנא,כפר כנא,509,פוטוולטאי,דו שימושי,חיבור מתקן תעריפי עד 630 [312],06/04/2022,0.018
הצפון,מועצה מקומית,כפר כנא,כפר כנא,509,פוטוולטאי,דו שימושי,חיבור מתקן תעריפי עד 630 [312],06/04/2022,0.018
הצפון,מועצה מקומית,כפר כנא,כפר כנא,509,פוטוולטאי,דו שימושי,חיבור מתקן תעריפי עד 630 [312],14/02/2023,0.12
הצפון,מועצה מקומית,כפר כנא,כפר כנא,509,פוטוולטאי,דו שימושי,חיבור מתקן תעריפי עד 630 [312],22/02/2023,0.0396
הצפון,מועצה מקומית,כפר כנא,כפר כנא,509,פוטוולטאי,דו שימושי,חיבור מתקן תעריפי עד 630 [312],19/07/2023,0.018
הצפון,מועצה מקומית,כפר כנא,כפר כנא,509,פוטוולטאי,דו שימושי,חיבור מתקן תעריפי עד 630 [312],07/12/2023,0.018
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],26/01/2023,0.0108
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],08/08/2024,0.018
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],10/09/2024,0.018
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],14/11/2024,0.018
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],28/11/2024,0.018
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],13/03/2025,0.018
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],20/03/2025,0.018
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],29/06/2025,0.018
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],29/06/2025,0.018
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],07/08/2025,0.018
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,מונה נטו מ- 02/04/2013 [942],02/10/2019,0.2136
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,מכסה חמישית ביתית,31/12/2013,0.014
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,מכסה חמישית ביתית,31/12/2013,0.017
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,מכסה חמישית ביתית,31/12/2013,0.014
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,מכסה ראשונה,31/12/2009,0.003
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,מכסה ראשונה,31/12/2009,0.055
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,מכסה ראשונה,31/12/2009,0.055
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,מכסה ראשונה,31/12/2009,0.055
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,מכסה ראשונה,31/12/2009,0.055
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,מכסה ראשונה,31/12/2009,0.055
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,מכסה ראשונה,31/12/2009,0.055
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,מכסה שלישית מסחרית,30/06/2012,0.055
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,מכסה שניה מסחרית,31/12/2010,0.055
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],02/02/2020,0.012
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],03/09/2020,0.018
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],29/09/2020,0.0156
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],15/10/2020,0.018
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,ה תעריפית עד 15 קוא ללא מונה ייצור [300],01/03/2021,0.018
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,אסדרה תעריפית עד 15 עם מונה ייצור [305],10/05/2020,0.018
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,אסדרה תעריפית מעל 15 קוא [308],02/02/2020,0.03
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,אסדרה תעריפית מעל 15 קוא [308],10/05/2020,0.0336
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,אסדרה תעריפית מעל 15 קוא [308],08/06/2020,0.03
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,אסדרה תעריפית מעל 15 קוא [308],06/06/2021,0.144
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,אסדרה תעריפית מעל 15 קוא [308],14/06/2021,0.144
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,אסדרה תעריפית מעל 15 קוא [308],30/09/2021,0.18
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,אסדרה תעריפית מעל 15 קוא [308],08/11/2021,0.24
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,אסדרה תעריפית מעל 15 קוא [308],28/04/2022,0.12
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,אסדרה תעריפית מעל 15 קוא [308],19/05/2022,0.0516
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,אסדרה תעריפית מעל 15 קוא [308],27/05/2022,0.0396
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,אסדרה תעריפית מעל 15 קוא [308],15/11/2022,0.12
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,מתקנים מעל 15 ועד 100 [311],27/10/2022,0.078
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,חיבור מתקן תעריפי עד 630 [312],30/09/2021,0.018
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,חיבור מתקן תעריפי עד 630 [312],10/03/2022,0.018
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,חיבור מתקן תעריפי עד 630 [312],05/07/2022,0.018
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,חיבור מתקן תעריפי עד 630 [312],14/08/2022,0.018
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,חיבור מתקן תעריפי עד 630 [312],01/01/2024,0.08
המרכז,מועצה אזורית,עמק חפר,כפר מונש,387,פוטוולטאי,דו שימושי,חיבור מתקן תעריפי עד 630 [312],11/01/2024,0.018
הדרום,מועצה אזורית,שדות נגב,כפר מימון,1095,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],17/08/2023,0.012
הדרום,מועצה אזורית,שדות נגב,כפר מימון,1095,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],20/03/2024,0.018
הדרום,מועצה אזורית,שדות נגב,כפר מימון,1095,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],10/06/2024,0.018
הדרום,מועצה אזורית,שדות נגב,כפר מימון,1095,פוטוולטאי,דו שימושי,מסלול ירוק (מהיר) [313],11/07/2024,0.018
